Zeit;Kanal A;Kanal B;Kanal C;Kanal D
(s);(V);(V);(V);(V)

0,90000004;5,00564600;4,13342700;7,00643900;-0,09430219
0,90200004;5,00045800;4,13342700;7,00125100;-0,07843257
0,90400004;5,00045800;4,13861500;6,99575800;-0,05188147
0,90600004;5,00045800;4,13342700;7,01193300;0,01129185
0,90800004;5,00045800;4,13342700;6,99057000;0,04852443
0,91000004;5,00045800;4,14410800;7,00125100;0,08545183
0,91200004;4,99496500;4,13342700;6,99575800;0,08545183
0,91400004;5,01113900;4,13861500;7,00125100;0,04333628
0,91600004;5,00564600;4,13861500;7,00125100;-0,00946074
0,91800004;5,01113900;4,13342700;6,99575800;-0,04119999
0,92000004;5,00564600;4,14410800;7,00125100;-0,08880886
0,92200004;5,01113900;4,12823900;6,99575800;-0,07843257
0,92400004;4,99496500;4,12823900;7,00125100;-0,04119999
0,92600004;5,00564600;4,13342700;7,00643900;0,00610370
0,92800004;5,00564600;4,13861500;7,00125100;0,04852443
0,93000004;5,00564600;4,13342700;7,00125100;0,08545183
0,93200004;4,98977600;4,13861500;7,00125100;0,08026368
0,93400004;5,01113900;4,12823900;7,00125100;0,04333628
0,93600004;5,00045800;4,13861500;6,99575800;-0,00946074
0,93800004;5,01113900;4,12823900;6,99575800;-0,04638813
0,94000004;5,00045800;4,14410800;7,00125100;-0,07843257
0,94200004;5,01632700;4,12823900;7,00125100;-0,07293924
0,94400004;4,99496500;4,13861500;7,00125100;-0,05188147
0,94600004;4,99496500;4,12823900;6,99057000;0,01678518
0,94800005;5,00045800;4,11755800;7,00643900;0,04852443
0,95000005;5,00045800;4,14929700;6,99575800;0,08026368
0,95200005;5,00045800;4,13342700;7,00125100;0,08026368
0,95400005;5,01113900;4,13861500;6,99057000;0,04852443
0,95600005;5,00564600;4,12823900;7,00643900;-0,02014222
0,95800005;4,99496500;4,14410800;7,00125100;-0,03601184
0,96000005;5,00564600;4,12823900;6,99575800;-0,09949034
0,96200005;5,00045800;4,12823900;7,00125100;-0,07843257
0,96400005;5,00564600;4,11755800;6,99057000;-0,04638813
0,96600005;4,99496500;4,12823900;7,00125100;0,01678518
0,96800005;5,00564600;4,13861500;7,00125100;0,03784295
0,97000005;5,00045800;4,12823900;7,00125100;0,08545183
0,97200005;5,00045800;4,13342700;7,00125100;0,08545183
0,97400005;5,00045800;4,14410800;7,00125100;0,05371258
0,97600005;5,00045800;4,14410800;7,00125100;-0,00427259
0,97800005;5,00564600;4,13342700;7,00643900;-0,04638813
0,98000005;5,00045800;4,13342700;7,01193300;-0,08362071
0,98200005;5,00564600;4,14929700;7,00125100;-0,07293924
0,98400005;5,00045800;4,13861500;6,99575800;-0,04119999
0,98600005;4,99496500;4,12823900;7,00125100;0,01129185
0,98800005;5,01113900;4,12823900;6,99575800;0,05371258
0,99000005;4,98977600;4,13342700;7,00125100;0,09094515
0,99200005;5,01113900;4,14929700;6,99575800;0,06958220
0,99400005;5,00564600;4,14410800;7,00643900;0,05920591
0,99600005;5,00045800;4,13861500;7,00643900;-0,00427259
0,99800005;5,00045800;4,12823900;6,99575800;-0,04638813
1,00000005;5,00045800;4,12823900;7,01193300;-0,08362071
1,00200005;4,99496500;4,12274600;6,99575800;-0,08362071
1,00400005;4,99496500;4,13342700;7,00125100;-0,06225776
1,00600005;5,00045800;4,13861500;6,99057000;0,00610370
1,00800005;5,00045800;4,13342700;6,99057000;0,04333628
1,01000005;5,00564600;4,13342700;6,99057000;0,08545183
1,01200005;5,00564600;4,12274600;7,00643900;0,07507554
1,01400005;5,01113900;4,13342700;7,00125100;0,05371258
1,01600005;5,00564600;4,13861500;6,99575800;-0,00427259
1,01800005;5,00564600;4,13861500;7,01193300;-0,03601184
1,02000005;4,99496500;4,13342700;6,99575800;-0,09949034
1,02200005;5,00564600;4,12274600;7,00643900;-0,08880886
1,02400005;4,99496500;4,13861500;7,00125100;-0,05188147
1,02600005;5,00045800;4,13342700;6,99575800;0,00091556
1,02800005;5,00045800;4,12823900;7,00643900;0,03265481
1,03000005;4,99496500;4,13342700;7,00125100;0,09613331
1,03200005;5,00564600;4,14410800;6,99057000;0,08026368
1,03400005;5,01113900;4,14410800;6,99575800;0,04333628
1,03600005;5,00045800;4,13861500;7,00125100;-0,02014222
1,03800005;4,99496500;4,14929700;6,99057000;-0,04119999
1,04000005;4,98977600;4,12823900;6,99575800;-0,09430219
1,04200005;4,98977600;4,13861500;7,00125100;-0,07843257
1,04400005;4,98977600;4,13342700;6,99057000;-0,05706961
1,04600005;5,00045800;4,13861500;7,00125100;0,02197333
1,04800005;5,00045800;4,13342700;7,00125100;0,03784295
1,05000005;5,00045800;4,13342700;6,99575800;0,08545183
1,05200005;4,99496500;4,13861500;7,01193300;0,08026368
1,05400005;5,01632700;4,13861500;7,00643900;0,05920591
1,05600005;5,00564600;4,13342700;7,00643900;-0,00946074
1,05800005;4,98977600;4,13342700;7,00125100;-0,04638813
1,06000005;5,00045800;4,13861500;7,00125100;-0,09949034
1,06200005;4,99496500;4,12274600;7,00125100;-0,08880886
1,06400005;4,98977600;4,13342700;6,99575800;-0,05706961
1,06600005;4,99496500;4,13861500;6,99575800;0,00610370
1,06800005;5,00045800;4,13342700;6,99575800;0,04852443
1,07000005;4,99496500;4,12823900;7,00125100;0,08545183
1,07200005;5,00045800;4,13861500;6,98507600;0,09094515
1,07400005;5,00045800;4,13861500;6,99575800;0,05920591
1,07600005;5,00045800;4,14410800;6,99057000;-0,00427259
1,07800005;4,99496500;4,13342700;7,00643900;-0,03601184
1,08000005;5,00564600;4,13342700;7,00643900;-0,08362071
1,08200005;5,00564600;4,13342700;7,00125100;-0,07843257
1,08400005;4,99496500;4,14410800;6,99575800;-0,04638813
1,08600005;5,00564600;4,13861500;6,99575800;0,01129185
1,08800005;5,00045800;4,13861500;7,00125100;0,04333628
1,09000005;5,00564600;4,13861500;7,00643900;0,08026368
1,09200005;5,01113900;4,13861500;7,00643900;0,08026368
1,09400005;5,00045800;4,13342700;7,00125100;0,03784295
1,09600005;5,00045800;4,13861500;6,99575800;-0,01464888
1,09800005;5,00045800;4,13861500;6,99575800;-0,03601184
1,10000005;5,00045800;4,13861500;7,00643900;-0,09949034
1,10200005;5,00045800;4,14410800;7,00643900;-0,07843257
1,10400005;4,99496500;4,12823900;6,98507600;-0,06225776
1,10600005;4,99496500;4,13342700;6,99575800;0,01129185
1,10800005;5,00045800;4,13342700;7,00125100;0,04333628
1,11000005;5,00564600;4,13861500;7,00643900;0,09094515
1,11200005;5,00045800;4,13861500;6,99575800;0,07507554
1,11400005;5,00564600;4,12823900;7,00643900;0,05920591
1,11600005;5,00045800;4,13342700;7,00125100;0,00091556
1,11800005;4,99496500;4,13342700;7,00125100;-0,03601184
1,12000005;4,99496500;4,13861500;7,00125100;-0,09430219
1,12200005;5,01113900;4,12823900;6,99575800;-0,06775109
1,12400005;4,99496500;4,12823900;6,99057000;-0,04638813
1,12600005;4,98977600;4,13861500;7,00125100;0,00610370
1,12800005;5,00045800;4,13342700;6,99575800;0,05920591
1,13000005;5,00045800;4,13342700;6,99057000;0,09094515
1,13200005;5,00564600;4,13342700;6,99057000;0,08026368
1,13400005;5,00045800;4,13861500;7,00125100;0,06439406
1,13600005;5,00564600;4,12274600;6,99575800;0,00091556
1,13800005;5,00564600;4,12274600;7,01193300;-0,03601184
1,14000005;4,99496500;4,12823900;7,00125100;-0,10467850
1,14200005;4,98977600;4,12274600;7,00125100;-0,07293924
1,14400005;4,99496500;4,13342700;6,99575800;-0,06225776
1,14600005;4,99496500;4,14410800;6,99057000;0,00091556
1,14800005;5,00564600;4,13342700;6,99575800;0,04852443
1,15000005;5,01113900;4,13861500;6,99575800;0,09094515
1,15200005;4,99496500;4,13861500;7,00125100;0,08026368
1,15400005;5,01113900;4,12823900;7,00125100;0,06439406
1,15600005;5,01113900;4,13861500;6,99575800;0,00091556
1,15800006;5,00045800;4,13342700;7,00125100;-0,04119999
1,16000006;5,00045800;4,13342700;6,99575800;-0,08362071
1,16200006;4,98977600;4,12823900;6,99057000;-0,07843257
1,16400006;4,99496500;4,13342700;6,99575800;-0,06225776
1,16600006;5,00564600;4,13342700;6,99575800;0,01129185
1,16800006;5,00564600;4,13861500;7,00125100;0,03784295
1,17000006;5,00045800;4,13342700;6,99575800;0,09613331
1,17200006;5,00045800;4,13861500;6,99575800;0,08026368
1,17400006;5,00564600;4,13861500;7,00643900;0,06958220
1,17600006;4,99496500;4,14410800;6,99057000;-0,01464888
1,17800006;5,00564600;4,12274600;7,00643900;-0,04638813
1,18000006;4,99496500;4,13342700;6,99575800;-0,09949034
1,18200006;5,00045800;4,13342700;7,00125100;-0,08362071
1,18400006;4,99496500;4,13342700;7,00125100;-0,07843257
1,18600006;5,00045800;4,13861500;7,00125100;0,01129185
1,18800006;5,00045800;4,13342700;7,00643900;0,04333628
1,19000006;5,01113900;4,12823900;7,00125100;0,09613331
1,19200006;4,99496500;4,13342700;7,00125100;0,09094515
1,19400006;5,00564600;4,13861500;7,01193300;0,06439406
1,19600006;5,00564600;4,13342700;6,99057000;0,00610370
1,19800006;5,00045800;4,14410800;7,00125100;-0,04638813
1,20000006;4,99496500;4,13342700;6,99057000;-0,09430219
1,20200006;5,00564600;4,13342700;7,01193300;-0,08362071
1,20400006;5,00045800;4,13342700;7,00643900;-0,06775109
1,20600006;5,00564600;4,13342700;7,00125100;0,00091556
1,20800006;5,00045800;4,13342700;7,00125100;0,03784295
1,21000006;5,00564600;4,12823900;7,00125100;0,08026368
1,21200006;5,00564600;4,13861500;7,00125100;0,07507554
1,21400006;5,00045800;4,12823900;7,00125100;0,06439406
1,21600006;5,00045800;4,14410800;7,01193300;-0,00946074
1,21800006;5,00564600;4,12274600;6,99575800;-0,05188147
1,22000006;5,00045800;4,13342700;7,00125100;-0,09430219
1,22200006;4,99496500;4,13861500;7,01193300;-0,07843257
1,22400006;5,00045800;4,13342700;6,99057000;-0,06775109
1,22600006;4,99496500;4,13342700;7,00643900;0,01129185
1,22800006;5,00045800;4,13861500;6,99575800;0,04333628
1,23000006;5,00045800;4,13861500;6,99057000;0,09613331
1,23200006;5,00045800;4,13342700;7,00643900;0,07507554
1,23400006;5,00564600;4,14410800;7,01193300;0,06439406
1,23600006;5,00045800;4,13861500;7,00643900;0,00091556
1,23800006;5,00045800;4,13861500;6,99575800;-0,03601184
1,24000006;5,00045800;4,13342700;6,99575800;-0,10467850
1,24200006;5,00045800;4,14410800;7,00125100;-0,07293924
1,24400006;5,00045800;4,13861500;6,99057000;-0,06225776
1,24600006;4,98977600;4,13342700;7,00125100;0,00610370
1,24800006;5,00564600;4,14410800;6,99575800;0,04333628
1,25000006;5,00564600;4,12823900;7,00643900;0,09613331
1,25200006;5,00564600;4,12274600;6,99575800;0,08026368
1,25400006;5,00564600;4,14410800;6,99057000;0,05920591
1,25600006;5,00564600;4,13342700;7,00125100;0,00091556
1,25800006;5,00045800;4,13861500;6,99575800;-0,03601184
1,26000006;4,99496500;4,13861500;6,99057000;-0,09949034
1,26200006;5,00564600;4,12823900;7,00125100;-0,07843257
1,26400006;5,00564600;4,13861500;6,99575800;-0,05706961
1,26600006;5,00045800;4,13342700;6,99057000;0,00610370
1,26800006;5,00045800;4,13861500;6,99575800;0,04852443
1,27000006;4,98977600;4,13342700;6,99575800;0,08545183
1,27200006;5,01113900;4,13342700;7,01193300;0,08545183
1,27400006;4,99496500;4,13342700;7,00125100;0,05920591
1,27600006;5,00564600;4,13861500;7,00643900;-0,00946074
1,27800006;4,99496500;4,13861500;7,00125100;-0,03601184
1,28000006;4,99496500;4,13342700;7,00125100;-0,09949034
1,28200006;5,00564600;4,12823900;6,99575800;-0,08362071
1,28400006;4,99496500;4,13342700;7,00125100;-0,07843257
1,28600006;4,99496500;4,14410800;7,00643900;-0,00427259
1,28800006;5,00045800;4,13342700;6,99575800;0,04333628
1,29000006;5,01113900;4,13342700;7,00125100;0,09094515
1,29200006;5,00045800;4,13342700;7,00125100;0,08545183
1,29400006;5,01113900;4,14410800;7,00125100;0,06958220
1,29600006;5,00045800;4,13861500;7,00125100;0,00091556
1,29800006;5,00564600;4,12274600;7,00125100;-0,04119999
1,30000006;5,00564600;4,13861500;7,00125100;-0,09430219
1,30200006;4,99496500;4,13861500;7,00125100;-0,07843257
1,30400006;5,00564600;4,13861500;7,00643900;-0,07843257
1,30600006;4,99496500;4,12823900;7,01193300;0,00091556
1,30800006;5,00045800;4,13861500;7,00125100;0,03784295
1,31000006;4,99496500;4,13861500;6,99575800;0,10132150
1,31200006;5,00045800;4,13861500;6,99575800;0,08545183
1,31400006;5,01113900;4,13342700;6,98507600;0,07507554
1,31600006;5,00045800;4,13861500;6,99057000;0,00610370
1,31800006;5,00045800;4,12823900;6,99057000;-0,03601184
1,32000006;5,00564600;4,12823900;7,00125100;-0,09430219
1,32200006;5,00045800;4,12823900;7,00125100;-0,07293924
1,32400006;5,00045800;4,13342700;6,99575800;-0,07843257
1,32600006;4,98977600;4,13861500;6,99575800;0,01129185
1,32800006;5,00564600;4,12823900;7,00125100;0,04333628
1,33000006;5,00564600;4,12823900;7,00125100;0,09613331
1,33200006;5,00045800;4,13342700;7,00125100;0,08545183
1,33400006;5,00045800;4,14410800;7,00125100;0,06958220
1,33600006;5,00564600;4,13861500;7,00125100;-0,00427259
1,33800006;4,99496500;4,13342700;6,98507600;-0,05188147
1,34000006;5,00564600;4,12823900;7,01193300;-0,11017180
1,34200006;4,99496500;4,12823900;6,99575800;-0,07843257
1,34400006;5,00564600;4,13861500;7,00643900;-0,07843257
1,34600006;4,99496500;4,13342700;6,99057000;0,00610370
1,34800006;5,00045800;4,12823900;7,00125100;0,05371258
1,35000006;5,00045800;4,13861500;6,99057000;0,10132150
1,35200006;5,00564600;4,13861500;7,00643900;0,08026368
1,35400006;4,99496500;4,13342700;6,99575800;0,06439406
1,35600006;4,99496500;4,13342700;6,99575800;0,00610370
1,35800006;5,01113900;4,13342700;6,99575800;-0,04119999
1,36000006;5,00564600;4,12823900;6,99575800;-0,09430219
1,36200006;5,00045800;4,13861500;7,00125100;-0,07843257
1,36400006;5,00045800;4,13861500;6,99575800;-0,06775109
1,36600006;5,00045800;4,13342700;7,00643900;-0,00427259
1,36800006;5,00045800;4,12823900;7,00125100;0,04333628
1,37000007;5,01113900;4,12823900;7,00125100;0,09094515
1,37200007;5,00564600;4,13342700;7,01193300;0,08545183
1,37400007;5,00045800;4,13861500;6,99575800;0,06958220
1,37600007;5,00564600;4,13342700;7,00125100;0,00091556
1,37800007;4,99496500;4,14929700;7,00643900;-0,03051851
1,38000007;5,00564600;4,12823900;6,99575800;-0,09430219
1,38200007;4,99496500;4,13342700;7,00643900;-0,07843257
1,38400007;4,99496500;4,13342700;6,99575800;-0,07293924
1,38600007;4,99496500;4,12823900;7,00125100;-0,00427259
1,38800007;5,00564600;4,12823900;7,00643900;0,04852443
1,39000007;4,99496500;4,12274600;7,00125100;0,10681480
1,39200007;4,98977600;4,13861500;6,99575800;0,07507554
1,39400007;5,00564600;4,13861500;6,99575800;0,07507554
1,39600007;5,00045800;4,12823900;7,00125100;0,01129185
1,39800007;4,99496500;4,13861500;7,00125100;-0,04119999
1,40000007;4,99496500;4,12274600;6,99575800;-0,09949034
1,40200007;5,00564600;4,13342700;7,00643900;-0,07293924
1,40400007;5,00045800;4,13861500;6,99575800;-0,06775109
1,40600007;5,00045800;4,13861500;6,99575800;-0,00427259
1,40800007;5,00045800;4,13861500;6,99057000;0,04852443
1,41000007;4,99496500;4,12823900;7,00125100;0,10132150
1,41200007;4,99496500;4,13342700;6,99575800;0,09094515
1,41400007;5,01113900;4,13342700;6,99575800;0,06958220
1,41600007;5,00564600;4,14410800;6,99057000;-0,00427259
1,41800007;5,01113900;4,12823900;6,99575800;-0,04119999
1,42000007;5,00045800;4,12823900;6,99575800;-0,10467850
1,42200007;5,01113900;4,11755800;7,00125100;-0,08362071
1,42400007;4,98977600;4,13861500;6,98507600;-0,07293924
1,42600007;5,00045800;4,13342700;7,00125100;-0,00427259
1,42800007;4,99496500;4,13861500;6,99057000;0,03784295
1,43000007;5,01113900;4,12823900;7,00643900;0,10132150
1,43200007;5,00045800;4,12823900;6,99575800;0,08545183
1,43400007;5,00564600;4,13861500;7,00643900;0,07507554
1,43600007;5,00045800;4,12823900;6,99575800;0,00091556
1,43800007;4,99496500;4,12823900;6,99057000;-0,03601184
1,44000007;4,99496500;4,13342700;7,01193300;-0,10467850
1,44200007;5,01113900;4,13861500;6,99057000;-0,08880886
1,44400007;5,00045800;4,12823900;7,00125100;-0,06225776
1,44600007;5,00045800;4,12823900;7,00125100;0,00610370
1,44800007;5,00045800;4,13861500;6,99575800;0,04852443
1,45000007;5,01113900;4,13861500;6,99575800;0,09613331
1,45200007;5,02151500;4,13342700;7,00643900;0,09094515
1,45400007;5,00564600;4,13861500;6,99575800;0,06439406
1,45600007;5,01113900;4,13861500;6,99057000;0,00610370
1,45800007;5,01632700;4,13342700;6,99575800;-0,05188147
1,46000007;5,01113900;4,13342700;6,99575800;-0,11536000
1,46200007;5,00564600;4,13342700;7,00125100;-0,08362071
1,46400007;5,00564600;4,12823900;6,99057000;-0,07293924
1,46600007;5,00564600;4,13342700;6,99575800;0,00091556
1,46800007;5,00564600;4,12823900;6,99575800;0,04852443
1,47000007;5,00045800;4,12823900;7,00125100;0,09613331
1,47200007;4,99496500;4,12274600;6,99057000;0,09094515
1,47400007;5,00564600;4,12823900;6,99575800;0,05920591
1,47600007;5,00045800;4,12823900;7,00643900;0,00610370
1,47800007;5,00045800;4,12823900;6,99575800;-0,04119999
1,48000007;5,00045800;4,13861500;7,00125100;-0,10467850
1,48200007;5,00045800;4,12823900;7,00125100;-0,08362071
1,48400007;5,00045800;4,12823900;6,99575800;-0,06775109
1,48600007;5,00045800;4,13342700;6,99575800;-0,00427259
1,48800007;4,99496500;4,12274600;7,00643900;0,05371258
1,49000007;4,99496500;4,12823900;7,00125100;0,09613331
1,49200007;4,99496500;4,13861500;7,00125100;0,08545183
1,49400007;5,00045800;4,13861500;6,99057000;0,05371258
1,49600007;4,99496500;4,13342700;7,00643900;0,00091556
1,49800007;4,99496500;4,13861500;7,00643900;-0,03601184
1,50000007;5,00045800;4,12823900;6,99057000;-0,11536000
1,50200007;5,00045800;4,13342700;6,97988800;-0,08880886
1,50400007;4,99496500;4,13342700;6,99575800;-0,06775109
1,50600007;5,00564600;4,12823900;6,99575800;-0,00427259
1,50800007;5,00045800;4,12823900;6,99575800;0,04852443
1,51000007;5,00045800;4,13861500;6,99575800;0,09613331
1,51200007;5,00045800;4,13861500;6,99575800;0,09094515
1,51400007;4,99496500;4,12823900;7,00643900;0,06958220
1,51600007;5,01113900;4,13342700;7,00125100;0,00610370
1,51800007;5,01113900;4,13861500;7,00125100;-0,04638813
1,52000007;4,98428300;4,13861500;6,97988800;-0,10467850
1,52200007;5,00045800;4,13342700;6,98507600;-0,07843257
1,52400007;4,98977600;4,13342700;6,99575800;-0,06775109
1,52600007;5,01113900;4,12823900;6,99575800;0,00610370
1,52800007;4,99496500;4,12823900;7,00125100;0,05371258
1,53000007;4,99496500;4,13861500;6,99575800;0,10681480
1,53200007;5,00045800;4,13861500;7,00643900;0,09094515
1,53400007;5,00045800;4,12823900;7,00125100;0,06958220
1,53600007;5,00045800;4,12823900;6,99575800;0,00610370
1,53800007;5,00045800;4,13342700;7,00125100;-0,04119999
1,54000007;4,99496500;4,13342700;6,99575800;-0,11017180
1,54200007;5,01113900;4,12274600;7,00125100;-0,08362071
1,54400007;5,00045800;4,13342700;7,00125100;-0,07843257
1,54600007;4,99496500;4,12823900;6,99575800;-0,00427259
1,54800007;5,00564600;4,13342700;6,99575800;0,05371258
1,55000007;5,01113900;4,13861500;7,00125100;0,10681480
1,55200007;5,00045800;4,13861500;6,99575800;0,09613331
1,55400007;5,00045800;4,13861500;6,99575800;0,06958220
1,55600007;5,00045800;4,13861500;6,99057000;0,00610370
1,55800007;5,00045800;4,13342700;6,99575800;-0,04638813
1,56000007;5,01632700;4,13342700;7,00643900;-0,11017180
1,56200007;5,00564600;4,13861500;6,99575800;-0,08880886
1,56400007;5,00045800;4,11755800;7,00125100;-0,07293924
1,56600007;5,00564600;4,13861500;6,99057000;-0,00427259
1,56800007;4,99496500;4,12274600;7,00643900;0,05371258
1,57000007;5,00564600;4,14410800;7,00125100;0,10681480
1,57200007;5,00564600;4,13861500;7,00125100;0,09613331
1,57400007;4,99496500;4,13342700;7,00125100;0,07507554
1,57600007;5,00564600;4,13861500;6,99057000;0,01129185
1,57800007;5,00045800;4,13861500;7,00125100;-0,04638813
1,58000008;5,02151500;4,13861500;7,00125100;-0,12054810
1,58200008;5,00564600;4,13861500;7,00125100;-0,08880886
1,58400008;4,99496500;4,12274600;7,00125100;-0,07293924
1,58600008;4,98428300;4,13342700;7,00643900;-0,00427259
1,58800008;4,99496500;4,12823900;6,99057000;0,05371258
1,59000008;5,00564600;4,13342700;7,00125100;0,11200290
1,59200008;5,00045800;4,13861500;7,00125100;0,08545183
1,59400008;5,00564600;4,13342700;7,00125100;0,06958220
1,59600008;4,99496500;4,13861500;6,99057000;0,01129185
1,59800008;5,00564600;4,14410800;6,99575800;-0,04119999
1,60000008;5,01113900;4,14410800;6,99575800;-0,10467850
1,60200008;5,00045800;4,13342700;6,99575800;-0,09430219
1,60400008;5,00045800;4,13861500;6,99057000;-0,07293924
1,60600008;5,00564600;4,12823900;6,99057000;-0,00946074
1,60800008;5,00564600;4,12274600;7,00125100;0,03784295
1,61000008;4,99496500;4,13342700;7,00125100;0,10681480
1,61200008;5,01113900;4,13342700;6,99575800;0,08545183
1,61400008;5,00045800;4,13342700;6,99575800;0,08545183
1,61600008;5,01113900;4,14929700;7,01193300;0,01678518
1,61800008;5,00045800;4,14410800;7,00125100;-0,04638813
